               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.032331,            0.014158,           0.0082005,             0.82543,             0.79532,             0.85193,             0.61272,            0.025686,           0.0047523,           0.0041874,           0.0074755,           0.0074755,           0.0074755
                  53,            0.030868,            0.014206,            0.010005,             0.80619,              0.7762,              0.8198,             0.58905,            0.025503,           0.0047836,           0.0039474,            0.007426,            0.007426,            0.007426
                  54,            0.031997,            0.014176,           0.0095452,             0.79466,             0.79452,             0.83014,             0.59488,            0.025056,           0.0049109,           0.0039183,           0.0073765,           0.0073765,           0.0073765
                  55,            0.031547,            0.014291,           0.0092957,             0.80428,             0.79305,             0.82757,             0.59346,             0.02441,           0.0047637,           0.0041149,            0.007327,            0.007327,            0.007327
                  56,            0.031706,            0.014483,            0.011289,             0.81525,             0.79241,             0.83449,             0.59413,            0.025575,           0.0046984,           0.0040073,           0.0072775,           0.0072775,           0.0072775
                  57,            0.032374,             0.01434,            0.009212,             0.78675,              0.8093,             0.84324,              0.5889,            0.024661,           0.0047126,           0.0038325,            0.007228,            0.007228,            0.007228
                  58,             0.03095,            0.014151,           0.0092743,             0.83804,             0.79592,             0.83833,             0.61167,            0.024721,           0.0047817,            0.003953,           0.0071785,           0.0071785,           0.0071785
                  59,            0.030652,            0.014261,           0.0089875,             0.82765,             0.80646,             0.85943,             0.61294,            0.024685,           0.0046904,             0.00387,            0.007129,            0.007129,            0.007129
                  60,            0.030741,             0.01392,           0.0078727,             0.84282,             0.76002,             0.85326,             0.61263,            0.024163,           0.0047673,           0.0045424,           0.0070795,           0.0070795,           0.0070795
                  61,            0.030763,            0.013939,           0.0095013,             0.83861,             0.81881,             0.85649,             0.61667,            0.024977,           0.0045646,           0.0042599,             0.00703,             0.00703,             0.00703
                  62,            0.031323,            0.014225,           0.0089032,             0.79346,             0.81897,             0.83515,             0.60818,            0.023724,           0.0047329,           0.0039474,           0.0069805,           0.0069805,           0.0069805
                  63,            0.030866,              0.0141,           0.0080014,             0.83299,             0.80441,             0.85341,               0.615,            0.024173,            0.004661,           0.0034079,            0.006931,            0.006931,            0.006931
                  64,            0.029418,              0.0139,           0.0082293,             0.82746,             0.81268,             0.86705,             0.61363,             0.02432,           0.0046588,           0.0036459,           0.0068815,           0.0068815,           0.0068815
                  65,            0.030215,            0.013749,           0.0076543,             0.82854,             0.79258,             0.85001,             0.62146,            0.023853,           0.0045876,           0.0040939,            0.006832,            0.006832,            0.006832
                  66,            0.030887,            0.013582,           0.0073354,             0.82007,             0.85004,             0.86384,             0.63016,            0.023584,            0.004572,           0.0038157,           0.0067825,           0.0067825,           0.0067825
                  67,            0.029651,            0.013528,           0.0075049,              0.8639,             0.80244,             0.86536,             0.62779,            0.023167,           0.0044861,           0.0038438,            0.006733,            0.006733,            0.006733
                  68,            0.029323,            0.013453,           0.0071434,             0.85898,             0.81774,              0.8724,             0.63574,             0.02289,            0.004553,           0.0039147,           0.0066835,           0.0066835,           0.0066835
                  69,             0.03066,            0.013488,           0.0082116,             0.83376,             0.81648,             0.85903,             0.62254,            0.023579,           0.0046068,           0.0033721,            0.006634,            0.006634,            0.006634
                  70,            0.029566,            0.013283,           0.0087607,             0.84118,             0.80846,             0.86196,             0.62793,            0.023684,           0.0046239,           0.0039717,           0.0065845,           0.0065845,           0.0065845
                  71,            0.030267,            0.013766,           0.0083174,             0.80934,             0.81226,             0.85313,             0.61893,            0.023426,           0.0047273,           0.0038874,            0.006535,            0.006535,            0.006535
                  72,            0.030063,            0.013845,           0.0084036,             0.82447,             0.82922,             0.85407,             0.63867,             0.02304,           0.0046333,           0.0039231,           0.0064855,           0.0064855,           0.0064855
                  73,            0.029909,            0.013699,           0.0072264,             0.82545,             0.80115,             0.84774,             0.62755,            0.022851,           0.0046353,           0.0040769,            0.006436,            0.006436,            0.006436
