               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  96,             0.02564,             0.01178,           0.0017048,             0.93979,             0.90626,             0.93468,             0.78135,            0.014196,           0.0036248,          0.00011185,            0.006865,            0.006865,            0.006865
                  97,            0.026393,            0.011624,           0.0015413,             0.93143,             0.90559,             0.93425,             0.78349,            0.014162,           0.0036243,          0.00011266,            0.006832,            0.006832,            0.006832
                  98,            0.025463,            0.011568,           0.0015628,             0.93725,             0.90896,             0.93385,             0.78277,            0.014053,           0.0036348,          0.00011265,            0.006799,            0.006799,            0.006799
                  99,            0.025539,            0.011729,           0.0021354,             0.94002,             0.90635,             0.93603,             0.78099,            0.014068,           0.0036531,          0.00011411,            0.006766,            0.006766,            0.006766
                 100,            0.024692,            0.011515,           0.0018243,             0.94603,              0.9058,             0.93474,             0.78168,             0.01412,           0.0036586,          0.00011306,            0.006733,            0.006733,            0.006733
                 101,            0.025531,            0.011763,           0.0014734,             0.94803,             0.90003,             0.93465,             0.78196,            0.014098,           0.0036673,          0.00011195,              0.0067,              0.0067,              0.0067
                 102,            0.025246,            0.011526,           0.0013896,             0.94706,             0.90241,             0.93528,             0.78313,            0.014121,           0.0036737,          0.00011096,            0.006667,            0.006667,            0.006667
                 103,            0.025452,            0.011554,           0.0016231,             0.95351,             0.89829,             0.93577,             0.78305,            0.014076,           0.0036724,          0.00011073,            0.006634,            0.006634,            0.006634
                 104,            0.025284,            0.011429,           0.0021344,             0.95987,             0.89913,             0.93409,             0.78361,            0.014043,           0.0036607,          0.00011141,            0.006601,            0.006601,            0.006601
                 105,            0.025451,            0.011536,           0.0017252,             0.95352,             0.90396,             0.93433,             0.78384,            0.014066,           0.0036635,          0.00011254,            0.006568,            0.006568,            0.006568
                 106,            0.025168,            0.011645,           0.0018105,             0.95516,             0.90093,             0.93453,             0.78264,            0.014015,            0.003654,          0.00011208,            0.006535,            0.006535,            0.006535
                 107,            0.025481,            0.011635,           0.0016004,             0.96202,             0.89952,             0.93473,             0.78317,            0.014023,           0.0036336,          0.00011225,            0.006502,            0.006502,            0.006502
                 108,            0.025917,             0.01172,           0.0020481,             0.96188,             0.90148,             0.93502,             0.78348,            0.014039,           0.0036236,          0.00011118,            0.006469,            0.006469,            0.006469
                 109,            0.024429,             0.01146,           0.0014534,             0.96261,             0.89737,             0.93635,              0.7843,            0.014066,           0.0036133,          0.00010905,            0.006436,            0.006436,            0.006436
                 110,            0.025417,            0.011458,           0.0017748,             0.95716,             0.90225,               0.937,             0.78355,            0.014053,           0.0036058,          0.00010834,            0.006403,            0.006403,            0.006403
                 111,            0.025213,            0.011603,           0.0021275,             0.95013,             0.90495,             0.93696,             0.78534,            0.014018,           0.0035922,          0.00010625,             0.00637,             0.00637,             0.00637
                 112,            0.024885,            0.011661,           0.0017449,             0.95047,             0.90579,             0.93709,             0.78564,            0.013936,           0.0035804,          0.00010561,            0.006337,            0.006337,            0.006337
