               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.034727,            0.015706,           0.0038565,             0.86635,             0.85455,             0.87241,             0.62238,            0.021193,           0.0047135,          0.00023866,           0.0093763,           0.0093763,           0.0093763
                  65,            0.035406,            0.015954,           0.0038708,             0.87498,             0.85973,               0.878,             0.62845,            0.021179,           0.0047571,          0.00021428,           0.0093664,           0.0093664,           0.0093664
                  66,            0.034663,            0.015936,           0.0044059,             0.88838,             0.85677,             0.88094,             0.62946,            0.021409,            0.004765,          0.00022985,           0.0093565,           0.0093565,           0.0093565
                  67,            0.034707,            0.015781,           0.0037276,             0.85428,             0.85735,             0.87526,             0.62706,            0.021572,           0.0047604,          0.00019602,           0.0093466,           0.0093466,           0.0093466
                  68,            0.033877,            0.015615,           0.0035234,             0.88206,             0.83895,             0.87606,             0.63468,            0.020755,           0.0046514,          0.00017772,           0.0093367,           0.0093367,           0.0093367
                  69,            0.034867,            0.015512,           0.0041058,             0.88739,              0.8516,             0.88326,             0.63754,            0.020971,           0.0047148,          0.00020991,           0.0093268,           0.0093268,           0.0093268
                  70,            0.035184,            0.016111,           0.0036367,             0.85978,             0.85792,             0.88096,             0.63645,             0.02077,           0.0047073,          0.00018224,           0.0093169,           0.0093169,           0.0093169
                  71,            0.033809,            0.015604,           0.0032552,             0.86431,             0.86224,             0.87472,             0.62913,            0.020622,           0.0046753,          0.00020437,            0.009307,            0.009307,            0.009307
                  72,            0.033599,            0.015594,           0.0038132,             0.87384,             0.85316,             0.88622,             0.63675,            0.020511,           0.0046535,          0.00019403,           0.0092971,           0.0092971,           0.0092971
                  73,            0.033835,            0.015173,           0.0030392,             0.88155,              0.8527,              0.8821,             0.64107,            0.020579,           0.0046931,          0.00020529,           0.0092872,           0.0092872,           0.0092872
                  74,            0.033925,            0.015371,           0.0035354,             0.90455,               0.853,             0.88947,             0.64626,            0.020366,           0.0046272,          0.00019187,           0.0092773,           0.0092773,           0.0092773
                  75,             0.03302,            0.015456,           0.0031279,             0.88463,             0.86058,             0.89228,             0.64661,            0.020259,           0.0046007,          0.00018357,           0.0092674,           0.0092674,           0.0092674
                  76,            0.033566,             0.01537,           0.0031812,             0.89385,             0.85982,             0.89172,             0.64712,            0.020105,           0.0045733,          0.00018374,           0.0092575,           0.0092575,           0.0092575
                  77,            0.033335,            0.015309,           0.0035696,             0.87691,              0.8603,             0.89435,             0.65129,            0.020007,           0.0045502,          0.00018935,           0.0092476,           0.0092476,           0.0092476
                  78,            0.034134,            0.015519,           0.0036698,             0.88411,             0.86662,             0.89549,             0.65022,            0.019838,           0.0045551,          0.00017654,           0.0092377,           0.0092377,           0.0092377
                  79,            0.033847,            0.015465,           0.0036235,             0.88967,             0.86354,             0.89491,             0.65047,            0.019681,           0.0045715,          0.00017137,           0.0092278,           0.0092278,           0.0092278
                  80,            0.034388,            0.015319,           0.0040775,             0.89027,             0.86834,             0.89752,             0.65065,            0.019913,           0.0046124,          0.00017258,           0.0092179,           0.0092179,           0.0092179
                  81,            0.034243,            0.015341,           0.0038729,             0.89271,             0.85783,             0.89195,             0.64878,            0.020162,           0.0045865,          0.00017901,            0.009208,            0.009208,            0.009208
                  82,            0.032839,            0.015083,           0.0032574,             0.89868,             0.86723,             0.89551,             0.65355,            0.020046,           0.0045415,          0.00018898,           0.0091981,           0.0091981,           0.0091981
                  83,             0.03312,            0.014982,           0.0029994,             0.89292,              0.8604,             0.88992,             0.65443,            0.019783,            0.004539,          0.00018889,           0.0091882,           0.0091882,           0.0091882
                  84,            0.033368,            0.015164,           0.0033877,             0.90351,             0.86142,             0.88938,             0.65264,             0.01974,           0.0045157,          0.00019731,           0.0091783,           0.0091783,           0.0091783
                  85,            0.032602,            0.014904,           0.0037466,             0.88882,             0.86001,             0.88823,             0.65204,            0.019811,           0.0045067,          0.00019431,           0.0091684,           0.0091684,           0.0091684
                  86,            0.032222,            0.014997,           0.0035084,             0.89941,             0.84772,             0.89331,             0.65815,            0.019492,           0.0044979,          0.00018559,           0.0091585,           0.0091585,           0.0091585
                  87,            0.032479,            0.014879,           0.0031598,             0.91059,             0.84871,             0.89459,              0.6623,            0.019515,           0.0044869,           0.0001675,           0.0091486,           0.0091486,           0.0091486
                  88,            0.032973,             0.01489,           0.0036671,             0.89819,             0.86165,             0.89509,             0.66318,            0.019561,           0.0044801,           0.0001672,           0.0091387,           0.0091387,           0.0091387
                  89,             0.03342,            0.015154,           0.0037366,              0.9026,             0.86557,             0.89587,             0.66574,            0.019519,           0.0044584,          0.00016533,           0.0091288,           0.0091288,           0.0091288
                  90,            0.032889,            0.015053,            0.003562,             0.90052,             0.86067,             0.89392,             0.65938,            0.019656,           0.0044509,          0.00016915,           0.0091189,           0.0091189,           0.0091189
                  91,            0.033748,            0.015168,           0.0034378,             0.89501,             0.86331,             0.89085,             0.65738,            0.019752,           0.0044537,          0.00016803,            0.009109,            0.009109,            0.009109
                  92,            0.033312,            0.014922,           0.0037523,             0.89056,             0.86549,             0.89324,             0.65634,            0.019799,            0.004452,          0.00017479,           0.0090991,           0.0090991,           0.0090991
                  93,            0.033056,            0.014759,           0.0030319,             0.89176,             0.86246,             0.89481,             0.66007,            0.019875,           0.0044425,          0.00017229,           0.0090892,           0.0090892,           0.0090892
                  94,             0.03285,            0.015121,           0.0036396,             0.89387,             0.85559,             0.89391,             0.65938,            0.019766,           0.0044457,          0.00016676,           0.0090793,           0.0090793,           0.0090793
