               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.012682,           0.0088846,          0.00080455,             0.95279,              0.9408,             0.95526,             0.86115,           0.0094821,           0.0051037,          0.00032504,           0.0075986,           0.0075986,           0.0075986
                  98,            0.012575,           0.0088777,          0.00081184,              0.9561,             0.94113,             0.95601,             0.86141,           0.0094113,           0.0050948,          0.00032197,           0.0075619,           0.0075619,           0.0075619
                  99,            0.012499,           0.0088192,          0.00078079,             0.95978,             0.94077,             0.95576,             0.86211,           0.0093872,           0.0050879,          0.00031621,           0.0075252,           0.0075252,           0.0075252
                 100,            0.012554,           0.0088462,          0.00079598,             0.97078,             0.93295,             0.95583,             0.86116,            0.009379,           0.0050756,          0.00031218,           0.0074886,           0.0074886,           0.0074886
                 101,            0.012603,           0.0088016,          0.00077659,             0.97496,             0.93111,             0.95553,             0.86213,           0.0093672,           0.0050674,          0.00030672,           0.0074519,           0.0074519,           0.0074519
                 102,             0.01246,           0.0087475,          0.00073214,             0.97732,             0.93131,             0.95528,             0.86034,           0.0093771,           0.0050619,          0.00030333,           0.0074152,           0.0074152,           0.0074152
                 103,            0.012372,           0.0088003,          0.00075177,             0.97818,             0.93119,             0.95461,             0.86246,            0.009349,            0.005071,          0.00029728,           0.0073785,           0.0073785,           0.0073785
                 104,            0.012402,           0.0087671,          0.00072331,             0.97395,             0.93144,             0.95435,             0.86349,           0.0093466,           0.0050585,          0.00029413,           0.0073418,           0.0073418,           0.0073418
                 105,            0.012397,           0.0086954,          0.00071205,             0.97119,             0.93151,             0.95424,             0.86418,           0.0093575,           0.0050548,          0.00029171,           0.0073052,           0.0073052,           0.0073052
                 106,            0.012141,           0.0086217,          0.00074116,             0.97351,              0.9295,               0.954,              0.8652,           0.0093306,           0.0050338,          0.00028803,           0.0072685,           0.0072685,           0.0072685
                 107,            0.012182,           0.0087602,           0.0007388,             0.97382,             0.93307,             0.95361,             0.86444,           0.0093156,           0.0050258,           0.0002844,           0.0072318,           0.0072318,           0.0072318
                 108,            0.012272,           0.0086483,          0.00074089,             0.97394,             0.93141,              0.9534,             0.86397,           0.0093103,           0.0050159,          0.00028277,           0.0071951,           0.0071951,           0.0071951
                 109,            0.012226,           0.0087561,          0.00082841,             0.98093,             0.92947,             0.95378,             0.86367,           0.0092844,           0.0050008,          0.00027899,           0.0071584,           0.0071584,           0.0071584
                 110,             0.01197,           0.0086653,           0.0007322,             0.98078,             0.93007,             0.95383,             0.86515,           0.0092738,            0.004991,          0.00027625,           0.0071218,           0.0071218,           0.0071218
                 111,            0.012218,           0.0087109,          0.00077146,             0.96585,             0.93928,             0.95381,             0.86603,           0.0092276,            0.004987,          0.00027382,           0.0070851,           0.0070851,           0.0070851
                 112,            0.012185,           0.0086121,          0.00080802,             0.96591,             0.93837,             0.95397,             0.86513,            0.009199,           0.0049861,          0.00027063,           0.0070484,           0.0070484,           0.0070484
                 113,            0.011859,           0.0085496,          0.00067529,             0.97303,             0.93448,             0.95366,             0.86601,            0.009171,           0.0049818,          0.00026735,           0.0070117,           0.0070117,           0.0070117
                 114,            0.011859,           0.0084686,          0.00067628,             0.97327,             0.93504,             0.95393,             0.86713,           0.0091353,           0.0049791,          0.00026423,            0.006975,            0.006975,            0.006975
                 115,            0.011908,            0.008457,          0.00070569,             0.97328,             0.93587,             0.95389,             0.86663,           0.0091307,           0.0049749,          0.00026231,           0.0069383,           0.0069383,           0.0069383
                 116,            0.011998,           0.0085382,          0.00068292,             0.97255,             0.93587,             0.95414,             0.86591,            0.009104,           0.0049751,           0.0002609,           0.0069017,           0.0069017,           0.0069017
                 117,            0.011875,           0.0083903,          0.00069271,             0.97304,             0.93664,             0.95441,             0.86676,           0.0090791,           0.0049717,          0.00025892,            0.006865,            0.006865,            0.006865
                 118,            0.011786,           0.0083512,          0.00068087,             0.97241,             0.93675,              0.9542,             0.86695,           0.0090545,           0.0049655,          0.00025746,           0.0068283,           0.0068283,           0.0068283
                 119,             0.01177,           0.0084358,          0.00064002,             0.97319,             0.93664,              0.9547,              0.8668,           0.0090285,           0.0049623,          0.00025534,           0.0067916,           0.0067916,           0.0067916
                 120,            0.011766,           0.0084025,          0.00067522,             0.97258,             0.93664,             0.95409,             0.86738,           0.0090063,           0.0049601,          0.00025376,           0.0067549,           0.0067549,           0.0067549
                 121,            0.011638,           0.0084853,          0.00070946,             0.97258,             0.93665,             0.95429,             0.86772,           0.0089922,           0.0049525,          0.00025172,           0.0067183,           0.0067183,           0.0067183
                 122,            0.011707,           0.0084056,          0.00064617,             0.97297,             0.93641,              0.9546,             0.86877,            0.008966,           0.0049469,          0.00024938,           0.0066816,           0.0066816,           0.0066816
                 123,            0.011658,           0.0081841,          0.00061709,             0.97162,             0.93636,             0.95504,             0.86934,           0.0089465,           0.0049466,           0.0002473,           0.0066449,           0.0066449,           0.0066449
                 124,             0.01151,           0.0082728,          0.00065548,             0.97147,             0.93634,             0.95474,             0.86929,           0.0089223,           0.0049417,          0.00024551,           0.0066082,           0.0066082,           0.0066082
                 125,            0.011511,           0.0082314,          0.00065503,             0.97174,             0.93625,             0.95482,             0.86922,           0.0089039,           0.0049402,          0.00024358,           0.0065715,           0.0065715,           0.0065715
                 126,            0.011479,           0.0083002,          0.00057733,             0.97276,             0.93615,             0.95462,             0.86952,           0.0088811,           0.0049359,          0.00024187,           0.0065349,           0.0065349,           0.0065349
                 127,            0.011392,           0.0082443,          0.00063436,             0.97501,              0.9346,             0.95458,             0.86934,           0.0088613,           0.0049395,          0.00023981,           0.0064982,           0.0064982,           0.0064982
                 128,            0.011432,           0.0082562,          0.00064379,             0.97627,             0.93425,             0.95469,             0.86894,           0.0088433,           0.0049379,          0.00023786,           0.0064615,           0.0064615,           0.0064615
                 129,            0.011324,            0.008161,          0.00063522,              0.9773,             0.93391,             0.95506,             0.86902,           0.0088341,           0.0049379,          0.00023546,           0.0064248,           0.0064248,           0.0064248
                 130,            0.011411,           0.0083098,          0.00069596,             0.97525,             0.93482,             0.95537,              0.8693,           0.0088217,           0.0049344,           0.0002338,           0.0063881,           0.0063881,           0.0063881
                 131,            0.011317,           0.0082775,           0.0006261,             0.97795,             0.93437,             0.95567,                0.87,           0.0087998,           0.0049293,          0.00023166,           0.0063514,           0.0063514,           0.0063514
